Cell ID,Cell Type,Fr,h,modU,vel_0,vel_1,vel_2,vel_Magnitude,z
18369,9,1.0127,1.0566,3.2604,3.2604,5.54231e-05,0,3.2604,1.305
18370,9,1.01728,1.05596,3.27417,3.27417,1.84476e-05,0,3.27417,1.295
18371,9,1.01465,1.06041,3.27256,3.27256,-1.58814e-05,0,3.27256,1.285
18372,9,1.01785,1.06078,3.28345,3.28345,-4.22588e-05,0,3.28345,1.275
18373,9,1.01593,1.06481,3.28349,3.28349,-6.01318e-05,0,3.28349,1.265
18374,9,1.01889,1.06544,3.29402,3.29402,-6.77227e-05,0,3.29402,1.255
18375,9,1.01772,1.06902,3.29577,3.29577,-6.63741e-05,0,3.29577,1.245
18376,9,1.0199,1.07023,3.30471,3.30471,-5.78586e-05,0,3.30471,1.235
18377,9,1.01937,1.07339,3.30783,3.30783,-4.50138e-05,0,3.30783,1.225
18378,9,1.02101,1.07497,3.31561,3.31561,-3.08152e-05,0,3.31561,1.215
18379,9,1.02198,1.07703,3.32191,3.32191,-1.79145e-05,0,3.32191,1.205
18380,9,1.02346,1.07869,3.3293,3.3293,-8.23614e-06,0,3.3293,1.195
18381,9,1.02488,1.08037,3.33654,3.33654,-2.93959e-06,0,3.33654,1.185
18382,9,1.02639,1.08199,3.34393,3.34393,-2.41785e-06,0,3.34393,1.175
18383,9,1.02784,1.08362,3.3512,3.3512,-6.38117e-06,0,3.3512,1.165
18384,9,1.02939,1.08517,3.35863,3.35863,-1.40192e-05,0,3.35863,1.155
18385,9,1.031,1.08667,3.3662,3.3662,-2.41576e-05,0,3.3662,1.145
18386,9,1.03286,1.08796,3.37429,3.37429,-3.546e-05,0,3.37429,1.135
18387,9,1.03504,1.08901,3.38303,3.38303,-4.6617e-05,0,3.38303,1.125
18388,9,1.03734,1.08995,3.39203,3.39203,-5.65048e-05,0,3.39203,1.115
18389,9,1.03953,1.09095,3.40074,3.40074,-6.43163e-05,0,3.40074,1.105
18390,9,1.04143,1.09214,3.40883,3.40883,-6.96226e-05,0,3.40883,1.095
18391,9,1.043,1.09356,3.41617,3.41617,-7.23587e-05,0,3.41617,1.085
18392,9,1.04425,1.09519,3.42281,3.42281,-7.27548e-05,0,3.42281,1.075
18393,9,1.04525,1.09699,3.42891,3.42891,-7.12396e-05,0,3.42891,1.065
18394,9,1.04608,1.0989,3.43463,3.43463,-6.83413e-05,0,3.43463,1.055
18395,9,1.04681,1.10089,3.44014,3.44014,-6.46041e-05,0,3.44014,1.045
18396,9,1.04749,1.10292,3.44554,3.44554,-6.05302e-05,0,3.44554,1.035
18397,9,1.04815,1.10496,3.4509,3.4509,-5.65463e-05,0,3.4509,1.025
18398,9,1.0488,1.10701,3.45625,3.45625,-5.29912e-05,0,3.45625,1.015
18399,9,1.04947,1.10906,3.46162,3.46162,-5.01165e-05,0,3.46162,1.005
18400,9,1.05014,1.1111,3.46703,3.46703,-4.80936e-05,0,3.46703,0.995
18401,9,1.05082,1.11313,3.47245,3.47245,-4.70216e-05,0,3.47245,0.985
18402,9,1.05151,1.11515,3.4779,3.4779,-4.69332e-05,0,3.4779,0.975
18403,9,1.05222,1.11716,3.48337,3.48337,-4.77975e-05,0,3.48337,0.965
18404,9,1.05294,1.11916,3.48887,3.48887,-4.95211e-05,0,3.48887,0.955
18405,9,1.05368,1.12113,3.49439,3.49439,-5.19524e-05,0,3.49439,0.945
18406,9,1.05444,1.12308,3.49995,3.49995,-5.48885e-05,0,3.49995,0.935
18407,9,1.05522,1.12501,3.50553,3.50553,-5.80909e-05,0,3.50553,0.925
18408,9,1.05601,1.12692,3.51113,3.51113,-6.13041e-05,0,3.51113,0.915
18409,9,1.05682,1.1288,3.51677,3.51677,-6.42791e-05,0,3.51677,0.905
18410,9,1.05765,1.13066,3.52243,3.52243,-6.67946e-05,0,3.52243,0.895
18411,9,1.0585,1.1325,3.52812,3.52812,-6.8674e-05,0,3.52812,0.885
18412,9,1.05936,1.13432,3.53385,3.53385,-6.97952e-05,0,3.53385,0.875
18413,9,1.06025,1.13612,3.5396,3.5396,-7.00925e-05,0,3.5396,0.865
18414,9,1.06114,1.13791,3.54538,3.54538,-6.95518e-05,0,3.54538,0.855
18415,9,1.06206,1.13968,3.55119,3.55119,-6.8201e-05,0,3.55119,0.845
18416,9,1.06299,1.14143,3.55704,3.55704,-6.60994e-05,0,3.55704,0.835
18417,9,1.06394,1.14317,3.56291,3.56291,-6.33282e-05,0,3.56291,0.825
18418,9,1.0649,1.14489,3.56882,3.56882,-5.99824e-05,0,3.56882,0.815
18419,9,1.06587,1.1466,3.57475,3.57475,-5.61671e-05,0,3.57475,0.805
18420,9,1.06686,1.14829,3.5807,3.5807,-5.19936e-05,0,3.5807,0.795
18421,9,1.06786,1.14997,3.58667,3.58667,-4.75779e-05,0,3.58667,0.785
18422,9,1.06886,1.15164,3.59264,3.59264,-4.30372e-05,0,3.59264,0.775
18423,9,1.06987,1.1533,3.59862,3.59862,-3.8486e-05,0,3.59862,0.765
18424,9,1.07089,1.15494,3.60461,3.60461,-3.40309e-05,0,3.60461,0.755
18425,9,1.07191,1.15657,3.61061,3.61061,-2.97648e-05,0,3.61061,0.745
18426,9,1.07294,1.15819,3.6166,3.6166,-2.57617e-05,0,3.6166,0.735
18427,9,1.07398,1.15979,3.6226,3.6226,-2.20731e-05,0,3.6226,0.725
18428,9,1.07502,1.16138,3.62861,3.62861,-1.87264e-05,0,3.62861,0.715
18429,9,1.07607,1.16296,3.63461,3.63461,-1.57264e-05,0,3.63461,0.705
18430,9,1.07713,1.16452,3.64062,3.64062,-1.30577e-05,0,3.64062,0.695
18431,9,1.07818,1.16608,3.64662,3.64662,-1.06905e-05,0,3.64662,0.685
18432,9,1.07924,1.16762,3.65263,3.65263,-8.58552e-06,0,3.65263,0.675
18433,9,1.08031,1.16916,3.65863,3.65863,-6.69977e-06,0,3.65863,0.665
18434,9,1.08137,1.17069,3.66463,3.66463,-4.99123e-06,0,3.66463,0.655
18435,9,1.08244,1.17221,3.67063,3.67063,-3.42236e-06,0,3.67063,0.645
18436,9,1.08351,1.17372,3.67661,3.67661,-1.96278e-06,0,3.67661,0.635
18437,9,1.08457,1.17522,3.68259,3.68259,-5.905e-07,0,3.68259,0.625
18438,9,1.08564,1.17672,3.68857,3.68857,7.07611e-07,0,3.68857,0.615
18439,9,1.08671,1.17821,3.69453,3.69453,1.94123e-06,0,3.69453,0.605
18440,9,1.08778,1.17969,3.70048,3.70048,3.11253e-06,0,3.70048,0.595
18441,9,1.08884,1.18117,3.70642,3.70642,4.21664e-06,0,3.70642,0.585
18442,9,1.08991,1.18264,3.71235,3.71235,5.24683e-06,0,3.71235,0.575
18443,9,1.09097,1.1841,3.71827,3.71827,6.19461e-06,0,3.71827,0.565
18444,9,1.09203,1.18555,3.72417,3.72417,7.05087e-06,0,3.72417,0.555
18445,9,1.09309,1.187,3.73006,3.73006,7.80701e-06,0,3.73006,0.545
18446,9,1.09415,1.18844,3.73594,3.73594,8.45581e-06,0,3.73594,0.535
18447,9,1.0952,1.18988,3.7418,3.7418,8.99224e-06,0,3.7418,0.525
18448,9,1.09626,1.19131,3.74766,3.74766,9.41397e-06,0,3.74766,0.515
18449,9,1.09731,1.19273,3.7535,3.7535,9.7217e-06,0,3.7535,0.505
18450,9,1.09837,1.19415,3.75934,3.75934,9.91927e-06,0,3.75934,0.495
18451,9,1.09942,1.19556,3.76516,3.76516,1.00135e-05,0,3.76516,0.485
18452,9,1.10047,1.19696,3.77097,3.77097,1.0014e-05,0,3.77097,0.475
18453,9,1.10152,1.19836,3.77676,3.77676,9.9324e-06,0,3.77676,0.465
18454,9,1.10256,1.19976,3.78255,3.78255,9.78168e-06,0,3.78255,0.455
18455,9,1.1036,1.20115,3.78831,3.78831,9.57562e-06,0,3.78831,0.445
18456,9,1.10464,1.20253,3.79407,3.79407,9.32786e-06,0,3.79407,0.435
18457,9,1.10568,1.20391,3.7998,3.7998,9.05113e-06,0,3.7998,0.425
18458,9,1.10671,1.20528,3.80552,3.80552,8.7567e-06,0,3.80552,0.415
18459,9,1.10774,1.20665,3.81122,3.81122,8.4539e-06,0,3.81122,0.405
18460,9,1.10877,1.20802,3.8169,3.8169,8.14978e-06,0,3.8169,0.395
18461,9,1.10979,1.20938,3.82257,3.82257,7.84909e-06,0,3.82257,0.385
18462,9,1.11081,1.21073,3.82822,3.82822,7.55436e-06,0,3.82822,0.375
18463,9,1.11182,1.21208,3.83386,3.83386,7.26616e-06,0,3.83386,0.365
18464,9,1.11284,1.21342,3.83947,3.83947,6.98352e-06,0,3.83947,0.355
18465,9,1.11384,1.21476,3.84508,3.84508,6.70434e-06,0,3.84508,0.345
18466,9,1.11485,1.2161,3.85066,3.85066,6.42592e-06,0,3.85066,0.335
18467,9,1.11585,1.21743,3.85623,3.85623,6.14532e-06,0,3.85623,0.325
18468,9,1.11685,1.21876,3.86179,3.86179,5.8598e-06,0,3.86179,0.315
18469,9,1.11785,1.22008,3.86732,3.86732,5.56701e-06,0,3.86732,0.305
18470,9,1.11884,1.22139,3.87284,3.87284,5.26519e-06,0,3.87284,0.295
18471,9,1.11983,1.22271,3.87835,3.87835,4.95316e-06,0,3.87835,0.285
18472,9,1.12081,1.22402,3.88383,3.88383,4.6303e-06,0,3.88383,0.275
18473,9,1.12179,1.22532,3.8893,3.8893,4.29646e-06,0,3.8893,0.265
18474,9,1.12277,1.22662,3.89475,3.89475,3.95173e-06,0,3.89475,0.255
18475,9,1.12374,1.22792,3.90018,3.90018,3.59641e-06,0,3.90018,0.245
18476,9,1.12471,1.22921,3.9056,3.9056,3.23075e-06,0,3.9056,0.235
18477,9,1.12567,1.2305,3.91099,3.91099,2.85518e-06,0,3.91099,0.225
18478,9,1.12663,1.23178,3.91637,3.91637,2.46995e-06,0,3.91637,0.215
18479,9,1.12759,1.23306,3.92173,3.92173,2.07562e-06,0,3.92173,0.205
18480,9,1.12854,1.23434,3.92707,3.92707,1.67279e-06,0,3.92707,0.195
18481,9,1.12949,1.23561,3.9324,3.9324,1.26262e-06,0,3.9324,0.185
18482,9,1.13043,1.23688,3.93771,3.93771,8.4671e-07,0,3.93771,0.175
18483,9,1.13137,1.23815,3.94299,3.94299,4.27514e-07,0,3.94299,0.165
18484,9,1.13231,1.23941,3.94827,3.94827,7.94418e-09,0,3.94827,0.155
18485,9,1.13324,1.24067,3.95352,3.95352,-4.06814e-07,0,3.95352,0.145
18486,9,1.13417,1.24193,3.95876,3.95876,-8.14676e-07,0,3.95876,0.135
18487,9,1.13509,1.24318,3.96397,3.96397,-1.20965e-06,0,3.96397,0.125
18488,9,1.13601,1.24442,3.96917,3.96917,-1.58636e-06,0,3.96917,0.115
18489,9,1.13692,1.24567,3.97435,3.97435,-1.93955e-06,0,3.97435,0.105
18490,9,1.13783,1.24691,3.97952,3.97952,-2.26423e-06,0,3.97952,0.095
18491,9,1.13874,1.24815,3.98466,3.98466,-2.55597e-06,0,3.98466,0.085
18492,9,1.13964,1.24938,3.98978,3.98978,-2.81112e-06,0,3.98978,0.075
18493,9,1.14053,1.25061,3.99489,3.99489,-3.02703e-06,0,3.99489,0.065
18494,9,1.14142,1.25184,3.99997,3.99997,-3.20213e-06,0,3.99997,0.055
18495,9,1.14231,1.25307,4.00503,4.00503,-3.33598e-06,0,4.00503,0.045
18496,9,1.14319,1.25429,4.01008,4.01008,-3.42926e-06,0,4.01008,0.035
18497,9,1.14407,1.25551,4.0151,4.0151,-3.48359e-06,0,4.0151,0.025
18498,9,1.14494,1.25673,4.02011,4.02011,-3.50147e-06,0,4.02011,0.015
18499,9,4.62851,0.3604,8.70299,8.70299,0,0,8.70299,0.005
18500,9,0.798739,0.130344,0.903202,0.903202,0,0,0.903202,4.995
18501,9,0.767822,0.13348,0.878626,0.878625,-0.00132328,0,0.878626,4.985
18502,9,0.767658,0.133775,0.879411,0.879406,-0.00317424,0,0.879411,4.975
18503,9,0.767059,0.134126,0.879887,0.87987,-0.00532591,0,0.879887,4.965
18504,9,0.765905,0.134559,0.879998,0.879966,-0.00753422,0,0.879998,4.955
18505,9,0.764201,0.135091,0.879795,0.879743,-0.00959315,0,0.879795,4.945
18506,9,0.762032,0.13573,0.879391,0.879317,-0.0113584,0,0.879391,4.935
18507,9,0.759525,0.136476,0.878923,0.87883,-0.0127487,0,0.878923,4.925
18508,9,0.756814,0.137328,0.878528,0.878421,-0.013736,0,0.878528,4.915
18509,9,0.754023,0.138279,0.878325,0.878208,-0.014331,0,0.878325,4.905
18510,9,0.751253,0.139325,0.878407,0.878286,-0.0145698,0,0.878407,4.895
18511,9,0.748583,0.140461,0.878843,0.878723,-0.0145024,0,0.878843,4.885
18512,9,0.746067,0.141681,0.879679,0.879565,-0.0141839,0,0.879679,4.875
18513,9,0.743742,0.14298,0.880941,0.880835,-0.0136692,0,0.880941,4.865
18514,9,0.741628,0.144354,0.882639,0.882543,-0.0130088,0,0.882639,4.855
18515,9,0.739735,0.1458,0.884772,0.884687,-0.0122474,0,0.884772,4.845
18516,9,0.738061,0.147315,0.887332,0.887259,-0.0114228,0,0.887332,4.835
18517,9,0.736603,0.148895,0.890305,0.890243,-0.0105662,0,0.890305,4.825
18518,9,0.735352,0.150538,0.893673,0.893621,-0.00970268,0,0.893673,4.815
18519,9,0.734297,0.152242,0.897417,0.897374,-0.00885145,0,0.897417,4.805
18520,9,0.733426,0.154004,0.901517,0.901481,-0.00802705,0,0.901517,4.795
18521,9,0.732729,0.155821,0.905952,0.905923,-0.00723993,0,0.905952,4.785
18522,9,0.732192,0.157693,0.910703,0.91068,-0.00649721,0,0.910703,4.775
18523,9,0.731806,0.159616,0.915751,0.915733,-0.0058033,0,0.915751,4.765
18524,9,0.731559,0.161589,0.921078,0.921064,-0.00516048,0,0.921078,4.755
18525,9,0.731442,0.163609,0.926666,0.926655,-0.00456937,0,0.926666,4.745
18526,9,0.731446,0.165674,0.932499,0.93249,-0.00402936,0,0.932499,4.735
18527,9,0.731561,0.167783,0.938561,0.938554,-0.0035389,0,0.938561,4.725
18528,9,0.73178,0.169934,0.944838,0.944833,-0.00309577,0,0.944838,4.715
18529,9,0.732096,0.172124,0.951315,0.951311,-0.00269734,0,0.951315,4.705
18530,9,0.732501,0.174351,0.95798,0.957977,-0.0023407,0,0.95798,4.695
18531,9,0.732989,0.176614,0.964819,0.964817,-0.0020228,0,0.964819,4.685
18532,9,0.733555,0.178911,0.971823,0.971821,-0.00174055,0,0.971823,4.675
18533,9,0.734192,0.181241,0.978978,0.978977,-0.00149091,0,0.978978,4.665
18534,9,0.734896,0.183601,0.986274,0.986274,-0.00127093,0,0.986274,4.655
18535,9,0.735661,0.185989,0.993703,0.993702,-0.00107778,0,0.993703,4.645
18536,9,0.736483,0.188406,1.00125,1.00125,-0.000908806,0,1.00125,4.635
18537,9,0.737357,0.190848,1.00892,1.00892,-0.000761517,0,1.00892,4.625
18538,9,0.73828,0.193314,1.01669,1.01669,-0.000633602,0,1.01669,4.615
18539,9,0.739247,0.195803,1.02455,1.02455,-0.000522935,0,1.02455,4.605
18540,9,0.740256,0.198314,1.03251,1.03251,-0.000427569,0,1.03251,4.595
18541,9,0.741302,0.200846,1.04055,1.04055,-0.00034573,0,1.04055,4.585
18542,9,0.742383,0.203396,1.04866,1.04866,-0.000275813,0,1.04866,4.575
18543,9,0.743496,0.205965,1.05684,1.05684,-0.000216366,0,1.05684,4.565
18544,9,0.744637,0.208551,1.06509,1.06509,-0.000166089,0,1.06509,4.555
18545,9,0.745806,0.211153,1.07339,1.07339,-0.000123813,0,1.07339,4.545
18546,9,0.746998,0.21377,1.08175,1.08175,-8.84965e-05,0,1.08175,4.535
18547,9,0.748212,0.216401,1.09016,1.09016,-5.92131e-05,0,1.09016,4.525
18548,9,0.749446,0.219046,1.09861,1.09861,-3.51389e-05,0,1.09861,4.515
18549,9,0.750697,0.221703,1.1071,1.1071,-1.55416e-05,0,1.1071,4.505
18550,9,0.751965,0.224372,1.11562,1.11562,5.12427e-08,0,1.11562,4.495
18551,9,0.753247,0.227051,1.12417,1.12417,1.248e-05,0,1.12417,4.485
18552,9,0.754542,0.229741,1.13276,1.13276,2.21996e-05,0,1.13276,4.475
18553,9,0.755848,0.232441,1.14137,1.14137,2.95927e-05,0,1.14137,4.465
18554,9,0.757165,0.235149,1.15,1.15,3.5004e-05,0,1.15,4.455
18555,9,0.758489,0.237866,1.15864,1.15864,3.87562e-05,0,1.15864,4.445
18556,9,0.759822,0.240591,1.16731,1.16731,4.1143e-05,0,1.16731,4.435
18557,9,0.761161,0.243323,1.17599,1.17599,4.24203e-05,0,1.17599,4.425
18558,9,0.762506,0.246062,1.18468,1.18468,4.28054e-05,0,1.18468,4.415
18559,9,0.763855,0.248807,1.19337,1.19337,4.24819e-05,0,1.19337,4.405
18560,9,0.765208,0.251558,1.20208,1.20208,4.16056e-05,0,1.20208,4.395
18561,9,0.766563,0.254315,1.21079,1.21079,4.03088e-05,0,1.21079,4.385
18562,9,0.767921,0.257077,1.2195,1.2195,3.8704e-05,0,1.2195,4.375
18563,9,0.769281,0.259844,1.22822,1.22822,3.68859e-05,0,1.22822,4.365
18564,9,0.770642,0.262615,1.23693,1.23693,3.49338e-05,0,1.23693,4.355
18565,9,0.772002,0.26539,1.24565,1.24565,3.29134e-05,0,1.24565,4.345
18566,9,0.773363,0.268169,1.25436,1.25436,3.08785e-05,0,1.25436,4.335
18567,9,0.774723,0.270951,1.26307,1.26307,2.88726e-05,0,1.26307,4.325
18568,9,0.776082,0.273736,1.27177,1.27177,2.69304e-05,0,1.27177,4.315
18569,9,0.777439,0.276525,1.28047,1.28047,2.50788e-05,0,1.28047,4.305
18570,9,0.778794,0.279316,1.28915,1.28915,2.33382e-05,0,1.28915,4.295
18571,9,0.780148,0.282109,1.29784,1.29784,2.17236e-05,0,1.29784,4.285
18572,9,0.781498,0.284905,1.30651,1.30651,2.02451e-05,0,1.30651,4.275
18573,9,0.782846,0.287703,1.31517,1.31517,1.89089e-05,0,1.31517,4.265
18574,9,0.78419,0.290502,1.32382,1.32382,1.77179e-05,0,1.32382,4.255
18575,9,0.785531,0.293303,1.33247,1.33247,1.66721e-05,0,1.33247,4.245
18576,9,0.786868,0.296105,1.3411,1.3411,1.57694e-05,0,1.3411,4.235
18577,9,0.788202,0.298909,1.34971,1.34971,1.50058e-05,0,1.34971,4.225
18578,9,0.789531,0.301714,1.35832,1.35832,1.4376e-05,0,1.35832,4.215
18579,9,0.790857,0.304519,1.36691,1.36691,1.38734e-05,0,1.36691,4.205
18580,9,0.792177,0.307325,1.37549,1.37549,1.34908e-05,0,1.37549,4.195
18581,9,0.793494,0.310132,1.38405,1.38405,1.32199e-05,0,1.38405,4.185
18582,9,0.794806,0.31294,1.3926,1.3926,1.30525e-05,0,1.3926,4.175
18583,9,0.796113,0.315747,1.40113,1.40113,1.29798e-05,0,1.40113,4.165
18584,9,0.797415,0.318555,1.40965,1.40965,1.2993e-05,0,1.40965,4.155
18585,9,0.798712,0.321363,1.41815,1.41815,1.30831e-05,0,1.41815,4.145
18586,9,0.800004,0.324171,1.42664,1.42664,1.32414e-05,0,1.42664,4.135
18587,9,0.801291,0.326979,1.43511,1.43511,1.34592e-05,0,1.43511,4.125
18588,9,0.802573,0.329787,1.44356,1.44356,1.37284e-05,0,1.44356,4.115
18589,9,0.80385,0.332594,1.452,1.452,1.40408e-05,0,1.452,4.105
18590,9,0.805122,0.335401,1.46042,1.46042,1.43887e-05,0,1.46042,4.095
18591,9,0.806388,0.338208,1.46883,1.46883,1.4765e-05,0,1.46883,4.085
18592,9,0.807649,0.341014,1.47721,1.47721,1.51627e-05,0,1.47721,4.075
18593,9,0.808904,0.343819,1.48558,1.48558,1.55752e-05,0,1.48558,4.065
18594,9,0.810154,0.346624,1.49393,1.49393,1.59964e-05,0,1.49393,4.055
18595,9,0.811399,0.349427,1.50227,1.50227,1.64206e-05,0,1.50227,4.045
18596,9,0.812639,0.35223,1.51059,1.51059,1.68425e-05,0,1.51059,4.035
18597,9,0.813872,0.355032,1.51888,1.51888,1.72571e-05,0,1.51888,4.025
18598,9,0.815101,0.357833,1.52717,1.52717,1.766e-05,0,1.52717,4.015
18599,9,0.816324,0.360634,1.53543,1.53543,1.80469e-05,0,1.53543,4.005
18600,9,0.817542,0.363432,1.54368,1.54368,1.84141e-05,0,1.54368,3.995
18601,9,0.818754,0.36623,1.5519,1.5519,1.87583e-05,0,1.5519,3.985
18602,9,0.819961,0.369027,1.56012,1.56012,1.90763e-05,0,1.56012,3.975
18603,9,0.821162,0.371822,1.56831,1.56831,1.93655e-05,0,1.56831,3.965
18604,9,0.822358,0.374616,1.57648,1.57648,1.96235e-05,0,1.57648,3.955
18605,9,0.823549,0.377409,1.58464,1.58464,1.98482e-05,0,1.58464,3.945
18606,9,0.824735,0.3802,1.59278,1.59278,2.00378e-05,0,1.59278,3.935
18607,9,0.825915,0.38299,1.6009,1.6009,2.01909e-05,0,1.6009,3.925
18608,9,0.827089,0.385779,1.609,1.609,2.0306e-05,0,1.609,3.915
18609,9,0.828259,0.388566,1.61709,1.61709,2.03823e-05,0,1.61709,3.905
18610,9,0.829423,0.391351,1.62515,1.62515,2.04189e-05,0,1.62515,3.895
18611,9,0.830582,0.394135,1.6332,1.6332,2.04153e-05,0,1.6332,3.885
18612,9,0.831736,0.396917,1.64123,1.64123,2.03712e-05,0,1.64123,3.875
18613,9,0.832885,0.399698,1.64925,1.64925,2.02863e-05,0,1.64925,3.865
18614,9,0.834028,0.402477,1.65724,1.65724,2.01606e-05,0,1.65724,3.855
18615,9,0.835166,0.405254,1.66522,1.66522,1.99944e-05,0,1.66522,3.845
18616,9,0.8363,0.40803,1.67318,1.67318,1.9788e-05,0,1.67318,3.835
18617,9,0.837428,0.410804,1.68112,1.68112,1.95419e-05,0,1.68112,3.825
18618,9,0.838551,0.413576,1.68905,1.68905,1.92567e-05,0,1.68905,3.815
18619,9,0.83967,0.416346,1.69696,1.69696,1.89331e-05,0,1.69696,3.805
18620,9,0.840783,0.419115,1.70485,1.70485,1.8572e-05,0,1.70485,3.795
18621,9,0.841892,0.421882,1.71272,1.71272,1.81744e-05,0,1.71272,3.785
18622,9,0.842995,0.424646,1.72057,1.72057,1.77413e-05,0,1.72057,3.775
18623,9,0.844094,0.427409,1.72841,1.72841,1.7274e-05,0,1.72841,3.765
18624,9,0.845188,0.43017,1.73623,1.73623,1.67735e-05,0,1.73623,3.755
18625,9,0.846277,0.43293,1.74404,1.74404,1.62412e-05,0,1.74404,3.745
18626,9,0.847362,0.435687,1.75182,1.75182,1.56785e-05,0,1.75182,3.735
18627,9,0.848441,0.438442,1.75959,1.75959,1.50867e-05,0,1.75959,3.725
18628,9,0.849517,0.441195,1.76735,1.76735,1.44674e-05,0,1.76735,3.715
18629,9,0.850587,0.443947,1.77508,1.77508,1.38219e-05,0,1.77508,3.705
18630,9,0.851653,0.446696,1.7828,1.7828,1.31518e-05,0,1.7828,3.695
18631,9,0.852714,0.449443,1.79051,1.79051,1.24587e-05,0,1.79051,3.685
18632,9,0.853771,0.452189,1.79819,1.79819,1.17441e-05,0,1.79819,3.675
18633,9,0.854824,0.454932,1.80586,1.80586,1.10096e-05,0,1.80586,3.665
18634,9,0.855872,0.457673,1.81351,1.81351,1.02568e-05,0,1.81351,3.655
18635,9,0.856915,0.460412,1.82115,1.82115,9.4873e-06,0,1.82115,3.645
18636,9,0.857955,0.46315,1.82877,1.82877,8.70269e-06,0,1.82877,3.635
18637,9,0.858989,0.465885,1.83638,1.83638,7.90453e-06,0,1.83638,3.625
18638,9,0.86002,0.468618,1.84396,1.84396,7.09441e-06,0,1.84396,3.615
18639,9,0.861046,0.471348,1.85154,1.85154,6.27385e-06,0,1.85154,3.605
18640,9,0.862069,0.474077,1.85909,1.85909,5.44438e-06,0,1.85909,3.595
18641,9,0.863087,0.476804,1.86663,1.86663,4.60751e-06,0,1.86663,3.585
18642,9,0.8641,0.479528,1.87416,1.87416,3.76471e-06,0,1.87416,3.575
18643,9,0.86511,0.482251,1.88167,1.88167,2.91743e-06,0,1.88167,3.565
18644,9,0.866116,0.484971,1.88916,1.88916,2.0671e-06,0,1.88916,3.555
18645,9,0.867117,0.487689,1.89664,1.89664,1.21699e-06,0,1.89664,3.545
18646,9,0.868115,0.490405,1.9041,1.9041,3.75851e-07,0,1.9041,3.535
18647,9,0.869109,0.493119,1.91154,1.91154,-4.75154e-07,0,1.91154,3.525
18648,9,0.870098,0.49583,1.91898,1.91898,-1.32399e-06,0,1.91898,3.515
18649,9,0.871084,0.49854,1.92639,1.92639,-2.16927e-06,0,1.92639,3.505
18650,9,0.872066,0.501247,1.93379,1.93379,-3.0099e-06,0,1.93379,3.495
18651,9,0.873044,0.503952,1.94118,1.94118,-3.84473e-06,0,1.94118,3.485
18652,9,0.874019,0.506655,1.94855,1.94855,-4.67239e-06,0,1.94855,3.475
18653,9,0.874989,0.509355,1.9559,1.9559,-5.49199e-06,0,1.9559,3.465
18654,9,0.875956,0.512054,1.96325,1.96325,-6.30271e-06,0,1.96325,3.455
18655,9,0.876919,0.51475,1.97057,1.97057,-7.10347e-06,0,1.97057,3.445
18656,9,0.877878,0.517444,1.97788,1.97788,-7.89336e-06,0,1.97788,3.435
18657,9,0.878834,0.520136,1.98518,1.98518,-8.6714e-06,0,1.98518,3.425
18658,9,0.879786,0.522826,1.99246,1.99246,-9.43681e-06,0,1.99246,3.415
18659,9,0.880735,0.525513,1.99973,1.99973,-1.0189e-05,0,1.99973,3.405
18660,9,0.88168,0.528198,2.00698,2.00698,-1.09272e-05,0,2.00698,3.395
18661,9,0.882621,0.530881,2.01422,2.01422,-1.16507e-05,0,2.01422,3.385
18662,9,0.88356,0.533562,2.02145,2.02145,-1.23589e-05,0,2.02145,3.375
18663,9,0.884494,0.53624,2.02866,2.02866,-1.30512e-05,0,2.02866,3.365
18664,9,0.885425,0.538916,2.03586,2.03586,-1.3727e-05,0,2.03586,3.355
18665,9,0.886353,0.54159,2.04304,2.04304,-1.43859e-05,0,2.04304,3.345
18666,9,0.887277,0.544262,2.05021,2.05021,-1.50275e-05,0,2.05021,3.335
18667,9,0.888198,0.546931,2.05736,2.05736,-1.56513e-05,0,2.05736,3.325
18668,9,0.889116,0.549598,2.0645,2.0645,-1.6257e-05,0,2.0645,3.315
18669,9,0.890031,0.552263,2.07163,2.07163,-1.68443e-05,0,2.07163,3.305
18670,9,0.890942,0.554926,2.07875,2.07875,-1.74129e-05,0,2.07875,3.295
18671,9,0.89185,0.557587,2.08585,2.08585,-1.79626e-05,0,2.08585,3.285
18672,9,0.892754,0.560245,2.09293,2.09293,-1.84932e-05,0,2.09293,3.275
18673,9,0.893656,0.562901,2.10001,2.10001,-1.90047e-05,0,2.10001,3.265
18674,9,0.894554,0.565554,2.10707,2.10707,-1.94968e-05,0,2.10707,3.255
18675,9,0.89545,0.568206,2.11411,2.11411,-1.99694e-05,0,2.11411,3.245
18676,9,0.896342,0.570855,2.12115,2.12115,-2.04226e-05,0,2.12115,3.235
18677,9,0.897231,0.573502,2.12817,2.12817,-2.08563e-05,0,2.12817,3.225
18678,9,0.898117,0.576146,2.13518,2.13518,-2.12705e-05,0,2.13518,3.215
18679,9,0.899,0.578788,2.14217,2.14217,-2.16653e-05,0,2.14217,3.205
18680,9,0.899881,0.581428,2.14915,2.14915,-2.20408e-05,0,2.14915,3.195
18681,9,0.900758,0.584066,2.15612,2.15612,-2.2397e-05,0,2.15612,3.185
18682,9,0.901632,0.586702,2.16308,2.16308,-2.27342e-05,0,2.16308,3.175
18683,9,0.902503,0.589335,2.17002,2.17002,-2.30523e-05,0,2.17002,3.165
18684,9,0.903371,0.591966,2.17695,2.17695,-2.33518e-05,0,2.17695,3.155
